,bps,total_points,games,time,goals,xG,assists,xA,shots,key_passes,npg,npxG,xGChain,xGBuildup,opp_shots,opp_goals,opp_xG,opp_against_shots,opp_against_goals,opp_against_xG
3582,16,-1,13,1057,0,0.0843219012022018,0,0.0927421972155571,1,1,0,0.0843219012022018,3.3804026413708925,3.2876606453210115,522,70,60.43706954689696,520,63,53.026400515809655
3583,6,2,38,2952,8,8.266518421471119,3,3.7432961594313374,55,28,7,5.983012191951275,12.170722473412752,2.8007613457739358,431,55,51.374790051952,506,53,76.09509134711698
3588,-2,0,16,940,3,2.5387633964419365,0,1.1296455087140205,30,13,3,2.5387633964419365,3.51997191645205,0.5702235978096724,430,34,51.04135813936591,573,57,69.68157005030662
3589,7,2,28,2019,5,7.306276918388903,3,2.7257514875382185,47,24,5,7.306276918388903,11.955216951668262,4.128748474642634,432,51,53.06513203680515,433,46,59.01182442111895
3590,0,0,4,10,0,0.0855346992611885,0,0.0,1,0,0,0.0855346992611885,0.0,0.0,370,38,42.29227340361104,557,68,69.67875737557188
3592,22,7,25,2081,1,0.5782807385548949,0,0.2267771176993847,17,6,1,0.5782807385548949,3.626173667609692,3.482117474079132,370,38,42.29227340361104,557,68,69.67875737557188
3593,0,0,12,275,0,0.2444907762110233,0,0.136385791003704,6,3,0,0.2444907762110233,1.3482624273747206,1.1162777580320835,416,31,38.416544328443706,557,58,64.12520449981093
3596,8,2,8,309,0,0.3093165084719658,0,0.3554232940077781,6,5,0,0.3093165084719658,0.5467102974653244,0.1954354979097843,357,37,40.80111336475238,627,71,72.09495181264356
3597,0,0,17,1064,0,0.0825991313904523,0,0.5999135356396437,3,4,0,0.0825991313904523,3.165864273905754,2.783756129443645,522,70,60.43706954689696,520,63,53.026400515809655
3602,38,10,28,2083,5,4.998198181390762,7,7.464956499636173,41,50,5,4.998198181390762,18.557112345471975,8.295533634722233,416,31,38.416544328443706,557,58,64.12520449981093
3605,5,1,25,808,3,3.433256816118956,0,0.3606983013451099,12,6,2,2.672087784856558,3.6325308196246624,1.0803029127418995,357,37,40.80111336475238,627,71,72.09495181264356
3607,3,1,24,888,0,0.5861904192715883,0,0.6650882922112942,5,7,0,0.5861904192715883,3.378464750945568,2.797117682173848,414,36,39.73569872695953,530,73,69.8616302870214
3609,1,2,24,2022,14,16.17901684064418,1,2.334498234093189,93,15,10,10.089664130471649,11.802805667743089,2.575260256417096,370,38,42.29227340361104,557,68,69.67875737557188
3610,11,2,35,2634,3,7.266156509518623,6,7.388796498999,58,40,3,7.266156509518623,17.781154207885265,5.481370575726032,357,37,40.80111336475238,627,71,72.09495181264356
3612,0,0,29,2261,1,0.2631778074428439,0,0.5177656905725598,12,16,1,0.2631778074428439,5.658787712454796,5.163240816444159,432,51,53.06513203680515,433,46,59.01182442111895
3613,10,1,9,781,0,0.023081500083208,0,0.0165113992989063,1,1,0,0.023081500083208,1.5337861999869349,1.5337861999869349,596,88,81.363066569902,342,43,46.43951691221446
3614,0,1,19,705,2,1.5486181434243915,2,0.5363962892442942,21,7,2,1.5486181434243915,2.086062991991639,0.9663639571517706,431,55,51.374790051952,506,53,76.09509134711698
3615,0,1,21,1224,2,2.054455615580082,0,0.9876715950667858,14,9,2,2.054455615580082,3.790229113772512,0.947960801422596,432,51,53.06513203680515,433,46,59.01182442111895
3616,0,0,27,1581,1,0.3729460705071687,1,0.4247147068381309,9,3,1,0.3729460705071687,3.288042457774281,2.5542810540646315,431,55,51.374790051952,506,53,76.09509134711698
3617,5,1,27,2367,0,0.859663300216198,1,0.888403657823801,11,8,0,0.859663300216198,11.60316402465105,11.202729418873789,419,51,51.5329648591578,578,68,65.14319821633399
3618,2,1,14,216,0,1.092479458078742,0,0.0942045971751213,9,1,0,1.092479458078742,1.4774199482053518,0.2907355017960071,430,34,51.04135813936591,573,57,69.68157005030662
3619,1,1,32,1408,2,2.106476968154311,1,2.606352062895894,23,18,2,2.106476968154311,6.877064095810056,2.4147079661488533,432,51,53.06513203680515,433,46,59.01182442111895
3623,0,0,7,25,0,0.0,0,0.0817376971244812,0,1,0,0.0,0.124439001083374,0.124439001083374,357,37,40.80111336475238,627,71,72.09495181264356
3626,18,2,22,1973,0,1.6058198306709528,1,0.6115739094093442,19,7,0,1.6058198306709528,5.882307862862945,5.379752596840262,432,51,53.06513203680515,433,46,59.01182442111895
3628,4,1,7,96,0,0.7647659070789814,0,0.1265218034386634,4,2,0,0.7647659070789814,0.9441559053957462,0.0528680998831987,475,42,52.75659039057791,501,55,56.92689578980208
3629,35,9,22,1530,10,8.784851711243391,1,1.7707323329523206,51,15,8,7.262516763061285,11.15905637666583,2.8647358743473887,357,37,40.80111336475238,627,71,72.09495181264356
3630,29,6,35,2803,36,32.761399537324905,8,5.8491098545491695,123,29,29,27.433209866285324,31.963398084044456,3.285816218703985,416,31,38.416544328443706,557,58,64.12520449981093
3631,13,2,28,1694,0,0.183636961504817,2,2.3000271562486887,6,23,0,0.183636961504817,4.647211663424969,3.693267986178398,575,68,83.38727551419288,390,33,44.09502522367984
3632,23,8,32,1837,11,6.185852009803057,6,5.697479462251067,46,44,11,6.185852009803057,17.42637488618493,8.101508693769574,416,31,38.416544328443706,557,58,64.12520449981093
3634,5,0,12,958,0,0.1638485975563526,0,0.7961927652359009,3,3,0,0.1638485975563526,0.6675907094031572,0.6675907094031572,431,55,51.374790051952,506,53,76.09509134711698
3636,3,1,22,510,1,1.0406398912891746,2,1.068390192463994,16,6,1,1.0406398912891746,1.9898097170516849,0.3792372150346637,432,51,53.06513203680515,433,46,59.01182442111895
3639,6,1,10,288,0,0.0468770004808902,0,0.0,1,0,0,0.0468770004808902,0.1937649995088577,0.1468879990279674,575,68,83.38727551419288,390,33,44.09502522367984
3640,0,0,8,505,0,0.9284062683582306,0,0.3237291630357504,4,6,0,0.9284062683582306,1.3223813269287348,1.0586145222187042,475,42,52.75659039057791,501,55,56.92689578980208
3641,19,2,24,1890,0,1.270264146849513,2,1.4630886502563951,14,6,0,1.270264146849513,4.837567955255508,3.89722553268075,432,51,53.06513203680515,433,46,59.01182442111895
3642,0,0,22,1395,0,0.0137403002008795,0,0.4833124335855245,1,10,0,0.0137403002008795,3.216860962100327,3.123183621093631,432,51,53.06513203680515,433,46,59.01182442111895
3643,0,0,10,307,0,0.6775096822530031,1,1.429301805794239,7,5,0,0.6775096822530031,1.1727796997874975,0.0487009994685649,596,88,81.363066569902,342,43,46.43951691221446
3644,34,10,32,2448,7,4.7582743894308805,16,16.31964398175478,65,97,7,4.7582743894308805,29.12851269170642,16.633560817688704,416,31,38.416544328443706,557,58,64.12520449981093
3647,9,1,37,3278,3,3.2241614628583197,1,1.680261291563511,27,7,3,3.2241614628583197,6.833911487832665,4.696779150515795,596,88,81.363066569902,342,43,46.43951691221446
3649,8,1,24,790,2,2.1174327954649925,1,1.5898781195282936,16,8,2,2.1174327954649925,4.573668692260981,1.5260148122906685,370,38,42.29227340361104,557,68,69.67875737557188
3650,39,9,17,1289,2,0.5918373949825764,1,0.8360136020928621,17,12,2,0.5918373949825764,8.179260186851025,7.247300129383802,416,31,38.416544328443706,557,58,64.12520449981093
3654,29,6,19,1465,0,0.3462909907102585,1,2.14239261392504,4,18,0,0.3462909907102585,3.5135136218741536,1.2088170098140836,575,68,83.38727551419288,390,33,44.09502522367984
3655,0,0,14,556,1,0.3741819858551025,0,0.0,5,0,1,0.3741819858551025,3.300787255167961,3.20217327773571,410,58,62.64052318222821,562,46,55.60994510445744
3656,5,2,33,2960,20,21.69119757413864,4,4.909892840310931,94,26,14,16.363018790259957,18.1100468672812,4.024585669860244,596,88,81.363066569902,342,43,46.43951691221446
3657,14,1,12,724,1,0.1967248991131782,0,0.0,4,0,1,0.1967248991131782,1.850629718974233,1.7343054097145796,596,88,81.363066569902,342,43,46.43951691221446
3659,0,0,19,743,1,0.0925476998090744,0,0.0272580198943614,2,2,1,0.0925476998090744,2.870108552277088,2.802908446639776,522,70,60.43706954689696,520,63,53.026400515809655
3661,0,0,12,524,0,0.0,0,0.0990857034921646,0,1,0,0.0,0.6325642876327038,0.5334782861173153,575,68,83.38727551419288,390,33,44.09502522367984
3663,0,0,21,871,1,0.1867025382816791,0,0.9933399967849256,6,8,1,0.1867025382816791,2.0716649424284697,1.7446327153593302,431,55,51.374790051952,506,53,76.09509134711698
3664,12,2,25,1990,2,2.125173594802618,0,0.056879699230194,19,1,2,2.125173594802618,2.5968139097094536,2.470027904957533,430,34,51.04135813936591,573,57,69.68157005030662
3667,24,7,27,1426,10,8.0510318800807,1,1.02802275121212,35,10,10,8.0510318800807,7.681166335940361,0.7168999258428812,431,55,51.374790051952,506,53,76.09509134711698
3670,9,2,16,695,0,0.2433777973055839,2,0.5622396729886532,3,9,0,0.2433777973055839,1.891867060214281,1.2555831149220469,432,51,53.06513203680515,433,46,59.01182442111895
3671,4,2,37,3170,5,6.6556903049349785,8,7.807910647243261,62,67,3,5.133352592587471,13.668892225250602,4.559631913900375,431,55,51.374790051952,506,53,76.09509134711698
3674,6,1,32,1857,1,2.728575311601162,1,2.0688769351691008,33,29,1,2.728575311601162,7.37087413854897,4.095148157328367,575,68,83.38727551419288,390,33,44.09502522367984
3678,0,0,8,216,2,0.856813095510006,0,0.0698933973908424,9,1,2,0.856813095510006,1.9170579137280583,1.0958947828039527,414,36,39.73569872695953,530,73,69.8616302870214
3679,27,6,34,2651,0,0.6954699149355292,0,1.0392506159842014,10,18,0,0.6954699149355292,5.121129205450416,3.666464917361736,475,42,52.75659039057791,501,55,56.92689578980208
3680,0,0,27,1957,0,0.3253306970000267,0,0.2089456282556057,5,6,0,0.3253306970000267,12.982849795371294,12.794002283364534,416,31,38.416544328443706,557,58,64.12520449981093
3682,7,2,33,2874,6,9.317674346268175,7,3.957623152993619,76,21,6,9.317674346268175,14.145027499645948,3.0667414711788297,575,68,83.38727551419288,390,33,44.09502522367984
3683,8,2,35,2206,3,2.191264372318983,1,1.4620734620839355,14,16,3,2.191264372318983,7.5696020424366,5.46771614253521,596,88,81.363066569902,342,43,46.43951691221446
3686,30,5,35,3137,4,1.5295524531975389,5,3.1992804715409875,33,30,4,1.5295524531975389,15.63659394159913,11.95062574185431,419,51,51.5329648591578,578,68,65.14319821633399
3687,18,2,37,3268,4,2.2349475855007768,1,2.33805207721889,36,36,4,1.4737785691395402,10.850467165000737,8.603918568231165,430,34,51.04135813936591,573,57,69.68157005030662
3688,0,0,20,1615,0,1.054015912115574,0,0.4650263823568821,6,5,0,1.054015912115574,3.991525309160352,3.8186524361372,522,70,60.43706954689696,520,63,53.026400515809655
3689,0,2,32,1564,4,5.549364037811756,0,1.411392219364643,34,14,4,5.549364037811756,7.685043416917324,1.7389676179736853,475,42,52.75659039057791,501,55,56.92689578980208
3692,14,1,26,1958,0,0.3167129307985306,1,0.6221226900815964,11,6,0,0.3167129307985306,2.5498968306928878,2.0008020736277103,596,88,81.363066569902,342,43,46.43951691221446
3696,3,1,17,1215,0,0.2225914001464843,0,0.2588117085397243,2,3,0,0.2225914001464843,1.8634248562157156,1.6748883500695229,575,68,83.38727551419288,390,33,44.09502522367984
3697,2,1,27,1691,0,0.1515615982934832,0,0.0530797010287642,7,3,0,0.1515615982934832,2.460558785125613,2.331264717504382,522,70,60.43706954689696,520,63,53.026400515809655
3699,0,0,16,1235,0,0.2092116959393024,0,0.4893949385732412,3,3,0,0.2092116959393024,1.701007179915905,1.1259163338690996,430,34,51.04135813936591,573,57,69.68157005030662
3700,11,2,38,3245,6,10.004229810088871,5,6.90739019960165,75,48,5,8.48189047165215,15.171011984348295,3.6215272583067417,430,34,51.04135813936591,573,57,69.68157005030662
3704,0,0,23,1772,0,0.3442239593714475,0,0.1472967974841594,8,3,0,0.3442239593714475,1.4835356585681438,1.4707852583378551,414,36,39.73569872695953,530,73,69.8616302870214
3705,3,2,38,2991,9,10.100785619579256,8,7.65799580514431,71,52,8,9.339616828598082,17.531262825243175,5.165040111169219,596,88,81.363066569902,342,43,46.43951691221446
3706,8,3,33,2529,1,3.0847347732633352,2,2.063957966864109,34,22,1,3.0847347732633352,8.601867258548737,5.032614782452583,475,42,52.75659039057791,501,55,56.92689578980208
3707,2,1,31,1416,9,7.753276175819337,0,2.0468210969120264,47,18,8,6.992107159458101,13.768698140978811,5.820535558275878,416,31,38.416544328443706,557,58,64.12520449981093
3709,2,1,21,632,0,0.1446346025913953,1,0.6008766107261181,3,4,0,0.1446346025913953,2.292558498680592,2.1198897063732147,410,58,62.64052318222821,562,46,55.60994510445744
3711,22,6,23,1852,2,1.3161899587139487,2,1.4483567401766777,11,8,2,1.3161899587139487,11.626406718045471,11.451622042804956,416,31,38.416544328443706,557,58,64.12520449981093
3712,23,7,28,1494,1,0.4971364550292492,0,1.567529585212469,8,18,1,0.4971364550292492,4.502802707254887,3.2010582676157355,414,36,39.73569872695953,530,73,69.8616302870214
3713,7,1,23,568,0,0.184569239616394,1,1.0790189672261477,4,10,0,0.184569239616394,1.5274408347904682,0.8893836699426174,596,88,81.363066569902,342,43,46.43951691221446
3714,0,0,26,1874,1,1.3441827092319727,0,1.09055732563138,9,9,1,1.3441827092319727,13.650609649717808,13.542976595461369,416,31,38.416544328443706,557,58,64.12520449981093
3715,28,9,38,3216,14,11.300049655139446,11,7.042980744503439,89,75,12,9.01654163748026,23.58317681774497,11.6032799705863,410,58,62.64052318222821,562,46,55.60994510445744
3716,0,0,23,2044,0,0.1227391017600894,2,0.3940800903365016,3,7,0,0.1227391017600894,2.421963883563876,2.336171578615904,575,68,83.38727551419288,390,33,44.09502522367984
3717,13,2,31,2334,2,1.8549880683422089,2,3.0710923951119184,26,39,2,1.8549880683422089,9.722595304250715,5.314303573220968,522,70,60.43706954689696,520,63,53.026400515809655
3718,13,3,33,2484,3,2.229622021317482,0,1.9341314993798733,28,26,3,2.229622021317482,17.83293619006872,16.650026205927134,410,58,62.64052318222821,562,46,55.60994510445744
3719,12,2,32,2880,0,0.0,0,0.0428376011550426,0,1,0,0.0,3.4182891845703125,3.375451184809208,432,51,53.06513203680515,433,46,59.01182442111895
3728,0,0,22,609,1,0.9074058122932912,0,0.5022870898246765,5,3,1,0.9074058122932912,2.4376747999340296,1.15929308347404,522,70,60.43706954689696,520,63,53.026400515809655
3729,14,-1,31,2790,1,1.100052266381681,2,0.5714022628962994,13,9,1,1.100052266381681,7.8726406786590815,7.729764981195331,522,70,60.43706954689696,520,63,53.026400515809655
3730,43,15,27,2418,2,0.8184554874897003,1,1.120013577863574,6,6,2,0.8184554874897003,9.701152380555868,9.49210711196065,410,58,62.64052318222821,562,46,55.60994510445744
3731,0,0,25,2148,1,1.5213804170489311,0,0.1079010032117366,17,2,1,1.5213804170489311,3.398840533569455,3.246724532917142,430,34,51.04135813936591,573,57,69.68157005030662
3732,0,0,4,148,0,0.0724655985832214,1,0.2734795957803726,2,2,0,0.0724655985832214,0.9004369974136353,0.5544919967651367,419,51,51.5329648591578,578,68,65.14319821633399
3735,55,19,36,2920,10,9.597895424813032,6,6.334341483190656,81,62,10,9.597895424813032,17.62133340537548,5.954911859706044,419,51,51.5329648591578,578,68,65.14319821633399
3737,12,1,37,3310,0,1.4871823685243726,0,0.1923391576856374,14,4,0,1.4871823685243726,5.1283416245132685,4.97854402475059,602,94,87.5468477671966,294,33,35.49565150868148
3739,-4,0,36,2512,7,3.871220519766212,3,7.44360885117203,46,51,7,3.871220519766212,9.874688405543566,2.480967789888382,475,42,52.75659039057791,501,55,56.92689578980208
3740,0,0,19,922,0,0.2182767949998378,0,0.4909842014312744,6,5,0,0.2182767949998378,2.412663601338864,1.946195995435119,431,55,51.374790051952,506,53,76.09509134711698
3742,23,7,38,3325,0,0.8061013985425234,0,1.4513042895123365,8,8,0,0.8061013985425234,10.92092332523316,10.34645892959088,414,36,39.73569872695953,530,73,69.8616302870214
3743,8,2,26,2197,0,0.5010207425802946,0,0.2000297037884593,8,4,0,0.5010207425802946,1.9172365125268696,1.744029906578362,575,68,83.38727551419288,390,33,44.09502522367984
3748,8,2,36,1374,4,1.5916067343205214,2,2.0804033745080237,18,12,4,1.5916067343205214,6.89354763738811,3.861876625567674,596,88,81.363066569902,342,43,46.43951691221446
3750,20,5,38,3368,1,0.8719969913363457,7,13.462713163346052,14,110,1,0.8719969913363457,17.47081391327083,14.60538318939507,357,37,40.80111336475238,627,71,72.09495181264356
3751,0,0,14,1170,0,1.2535991268232465,0,0.0697230026125907,6,1,0,1.2535991268232465,1.220473725348711,1.220473725348711,431,55,51.374790051952,506,53,76.09509134711698
3752,11,1,36,3240,0,0.0,0,0.0308126993477344,0,1,0,0.0,2.495602583512664,2.464789582416415,370,38,42.29227340361104,557,68,69.67875737557188
3753,14,2,31,2659,1,0.6717622503638268,0,1.83802130445838,12,15,1,0.6717622503638268,7.270549733191729,5.722348512150347,432,51,53.06513203680515,433,46,59.01182442111895
3754,0,0,20,1028,0,0.1488286033272743,1,1.1982360780239103,3,8,0,0.1488286033272743,2.398142223246396,2.1275645093992352,575,68,83.38727551419288,390,33,44.09502522367984
3758,0,0,15,93,0,0.0554910004138946,0,0.2644379809498787,1,4,0,0.0554910004138946,0.963206484913826,0.9295362625271082,596,88,81.363066569902,342,43,46.43951691221446
3760,0,0,12,993,0,0.7524237418547273,0,0.212882986292243,10,6,0,0.7524237418547273,3.6240071300417194,3.525606259703636,416,31,38.416544328443706,557,58,64.12520449981093
3762,0,0,6,162,0,0.2323972880840301,0,0.0711171999573707,2,1,0,0.2323972880840301,0.4096744880080223,0.2439708858728408,602,94,87.5468477671966,294,33,35.49565150868148
3763,22,6,38,3388,2,2.7482709400355816,7,6.127815451472998,42,64,2,2.7482709400355816,13.531792795285584,7.712628765031695,475,42,52.75659039057791,501,55,56.92689578980208
3764,0,0,7,285,0,0.0565079990774393,0,0.0,2,0,0,0.0565079990774393,0.1892691031098365,0.132760901004076,575,68,83.38727551419288,390,33,44.09502522367984
3765,0,0,36,3141,0,2.445929459296167,0,0.9378497563302516,22,9,0,2.445929459296167,6.934289989992976,6.85584563575685,357,37,40.80111336475238,627,71,72.09495181264356
3766,3,1,35,2070,6,6.350573148578405,3,4.756499437615275,73,48,2,3.3058972023427486,8.221184162423015,2.454255508258939,430,34,51.04135813936591,573,57,69.68157005030662
3767,5,0,11,687,0,0.0699901822954416,1,0.117637999355793,2,1,0,0.0699901822954416,0.6365548893809319,0.6365548893809319,431,55,51.374790051952,506,53,76.09509134711698
3768,11,2,36,2839,2,3.82576912175864,3,1.9310189355164769,34,15,2,3.82576912175864,8.626211040653288,5.910706527531147,430,34,51.04135813936591,573,57,69.68157005030662
3770,3,1,33,2509,1,4.526227671653032,4,3.4510617526248097,33,23,1,4.526227671653032,12.269893657416103,6.193108232691884,357,37,40.80111336475238,627,71,72.09495181264356
3772,0,0,19,500,0,1.3129857713356614,0,0.1336751990020275,9,2,0,1.3129857713356614,1.913279263302684,0.6038602907210588,475,42,52.75659039057791,501,55,56.92689578980208
3773,24,5,37,3039,7,5.785433189943433,7,4.802904064767063,40,46,7,5.785433189943433,21.03214856982231,14.246417433023453,410,58,62.64052318222821,562,46,55.60994510445744
